Date,Index Category,Sub Category,Region, Plow , Index , Phigh ,type
11/1/2021,Surface Ball Valves,Size 3 Price Index,Permian, 73.35 , 130.24 , 210.91 ,Normalized Price
12/1/2021,Surface Ball Valves,Size 3 Price Index,Permian, 72.67 , 131.67 , 213.42 ,Normalized Price
1/1/2022,Surface Ball Valves,Size 3 Price Index,Permian, 72.61 , 136.35 , 209.96 ,Normalized Price
2/1/2022,Surface Ball Valves,Size 3 Price Index,Permian, 70.49 , 133.55 , 200.98 ,Normalized Price
3/1/2022,Surface Ball Valves,Size 3 Price Index,Permian, 71.22 , 135.32 , 206.50 ,Normalized Price
4/1/2022,Surface Ball Valves,Size 3 Price Index,Permian, 70.95 , 136.10 , 204.68 ,Normalized Price
1/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 37.78 , 100.00 , 153.13 ,Normalized Price
2/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 38.21 , 99.74 , 155.80 ,Normalized Price
3/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 39.79 , 102.24 , 159.77 ,Normalized Price
4/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 40.35 , 103.16 , 163.81 ,Normalized Price
5/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 40.59 , 102.23 , 160.87 ,Normalized Price
6/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 41.23 , 103.57 , 165.44 ,Normalized Price
7/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 42.17 , 105.01 , 164.17 ,Normalized Price
8/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 43.42 , 106.45 , 174.38 ,Normalized Price
9/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 43.05 , 104.84 , 177.97 ,Normalized Price
10/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 46.60 , 106.31 , 176.18 ,Normalized Price
11/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 47.67 , 107.57 , 187.22 ,Normalized Price
12/1/2018,Surface Ball Valves,Size 4 Price Index,Permian, 49.72 , 108.55 , 188.14 ,Normalized Price
1/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 50.35 , 113.69 , 199.01 ,Normalized Price
2/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 49.70 , 105.43 , 196.62 ,Normalized Price
3/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 52.54 , 120.35 , 206.56 ,Normalized Price
4/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 51.72 , 118.81 , 209.29 ,Normalized Price
5/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 51.21 , 122.16 , 209.45 ,Normalized Price
6/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 52.83 , 124.56 , 210.78 ,Normalized Price
7/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 51.95 , 124.17 , 213.72 ,Normalized Price
8/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 49.83 , 113.63 , 210.51 ,Normalized Price
9/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 48.70 , 111.80 , 206.12 ,Normalized Price
10/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 47.80 , 102.62 , 203.53 ,Normalized Price
11/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 47.92 , 105.84 , 212.01 ,Normalized Price
12/1/2019,Surface Ball Valves,Size 4 Price Index,Permian, 48.03 , 105.57 , 206.51 ,Normalized Price
1/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 51.05 , 114.16 , 216.08 ,Normalized Price
2/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 50.53 , 107.93 , 208.87 ,Normalized Price
3/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 52.02 , 114.87 , 214.92 ,Normalized Price
4/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 53.12 , 112.40 , 211.50 ,Normalized Price
5/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 53.99 , 115.88 , 213.54 ,Normalized Price
6/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 52.52 , 113.20 , 204.49 ,Normalized Price
7/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 52.12 , 114.52 , 198.17 ,Normalized Price
8/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 51.38 , 105.88 , 192.74 ,Normalized Price
9/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 50.79 , 98.81 , 181.97 ,Normalized Price
10/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 49.15 , 94.00 , 173.35 ,Normalized Price
11/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 48.21 , 88.26 , 163.14 ,Normalized Price
12/1/2020,Surface Ball Valves,Size 4 Price Index,Permian, 47.49 , 83.67 , 158.28 ,Normalized Price
1/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 47.33 , 83.20 , 160.15 ,Normalized Price
2/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 46.39 , 84.43 , 161.43 ,Normalized Price
3/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 45.95 , 81.13 , 155.33 ,Normalized Price
4/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 46.23 , 82.77 , 157.58 ,Normalized Price
5/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 46.67 , 79.28 , 155.31 ,Normalized Price
6/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 47.02 , 76.89 , 154.68 ,Normalized Price
7/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 48.70 , 82.50 , 161.41 ,Normalized Price
8/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 48.95 , 86.82 , 164.45 ,Normalized Price
9/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 51.94 , 93.24 , 175.06 ,Normalized Price
10/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 50.50 , 94.27 , 175.11 ,Normalized Price
11/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 50.62 , 96.18 , 171.12 ,Normalized Price
12/1/2021,Surface Ball Valves,Size 4 Price Index,Permian, 50.89 , 94.76 , 176.85 ,Normalized Price
1/1/2022,Surface Ball Valves,Size 4 Price Index,Permian, 50.75 , 95.30 , 177.93 ,Normalized Price
2/1/2022,Surface Ball Valves,Size 4 Price Index,Permian, 49.94 , 98.35 , 185.98 ,Normalized Price
3/1/2022,Surface Ball Valves,Size 4 Price Index,Permian, 52.51 , 103.62 , 190.35 ,Normalized Price
4/1/2022,Surface Ball Valves,Size 4 Price Index,Permian, 52.65 , 105.07 , 192.83 ,Normalized Price
1/1/2018,Line Pipe,Line Pipe Price Index,Permian, 61.31 , 100.00 , 138.23 ,Normalized Price
2/1/2018,Line Pipe,Line Pipe Price Index,Permian, 61.77 , 100.64 , 138.46 ,Normalized Price
3/1/2018,Line Pipe,Line Pipe Price Index,Permian, 64.29 , 105.49 , 144.28 ,Normalized Price
4/1/2018,Line Pipe,Line Pipe Price Index,Permian, 66.42 , 110.81 , 151.69 ,Normalized Price
5/1/2018,Line Pipe,Line Pipe Price Index,Permian, 68.22 , 115.15 , 155.92 ,Normalized Price
6/1/2018,Line Pipe,Line Pipe Price Index,Permian, 69.56 , 116.80 , 155.66 ,Normalized Price
7/1/2018,Line Pipe,Line Pipe Price Index,Permian, 71.92 , 118.92 , 158.35 ,Normalized Price
8/1/2018,Line Pipe,Line Pipe Price Index,Permian, 74.39 , 121.89 , 160.06 ,Normalized Price
9/1/2018,Line Pipe,Line Pipe Price Index,Permian, 73.79 , 124.24 , 160.92 ,Normalized Price
10/1/2018,Line Pipe,Line Pipe Price Index,Permian, 74.07 , 124.23 , 159.33 ,Normalized Price
11/1/2018,Line Pipe,Line Pipe Price Index,Permian, 74.75 , 125.11 , 160.08 ,Normalized Price
12/1/2018,Line Pipe,Line Pipe Price Index,Permian, 74.42 , 123.72 , 156.03 ,Normalized Price
1/1/2019,Line Pipe,Line Pipe Price Index,Permian, 76.16 , 126.54 , 160.08 ,Normalized Price
2/1/2019,Line Pipe,Line Pipe Price Index,Permian, 76.65 , 125.64 , 158.13 ,Normalized Price
3/1/2019,Line Pipe,Line Pipe Price Index,Permian, 77.38 , 126.77 , 158.44 ,Normalized Price
4/1/2019,Line Pipe,Line Pipe Price Index,Permian, 76.72 , 123.58 , 155.84 ,Normalized Price
5/1/2019,Line Pipe,Line Pipe Price Index,Permian, 75.81 , 120.35 , 152.94 ,Normalized Price
6/1/2019,Line Pipe,Line Pipe Price Index,Permian, 76.96 , 121.44 , 155.88 ,Normalized Price
7/1/2019,Line Pipe,Line Pipe Price Index,Permian, 76.37 , 120.51 , 154.04 ,Normalized Price
8/1/2019,Line Pipe,Line Pipe Price Index,Permian, 75.43 , 118.25 , 151.79 ,Normalized Price
9/1/2019,Line Pipe,Line Pipe Price Index,Permian, 79.49 , 126.36 , 159.85 ,Normalized Price
10/1/2019,Line Pipe,Line Pipe Price Index,Permian, 76.88 , 125.61 , 160.89 ,Normalized Price
11/1/2019,Line Pipe,Line Pipe Price Index,Permian, 75.51 , 127.75 , 163.65 ,Normalized Price
12/1/2019,Line Pipe,Line Pipe Price Index,Permian, 73.82 , 128.00 , 163.07 ,Normalized Price
1/1/2020,Line Pipe,Line Pipe Price Index,Permian, 72.07 , 125.56 , 159.51 ,Normalized Price
2/1/2020,Line Pipe,Line Pipe Price Index,Permian, 71.86 , 123.25 , 156.91 ,Normalized Price
3/1/2020,Line Pipe,Line Pipe Price Index,Permian, 71.23 , 127.17 , 167.85 ,Normalized Price
4/1/2020,Line Pipe,Line Pipe Price Index,Permian, 73.68 , 131.67 , 173.05 ,Normalized Price
5/1/2020,Line Pipe,Line Pipe Price Index,Permian, 72.80 , 129.99 , 167.06 ,Normalized Price
6/1/2020,Line Pipe,Line Pipe Price Index,Permian, 71.21 , 125.43 , 161.12 ,Normalized Price
7/1/2020,Line Pipe,Line Pipe Price Index,Permian, 73.54 , 127.59 , 160.93 ,Normalized Price
8/1/2020,Line Pipe,Line Pipe Price Index,Permian, 72.45 , 127.23 , 160.85 ,Normalized Price
9/1/2020,Line Pipe,Line Pipe Price Index,Permian, 68.14 , 124.06 , 155.64 ,Normalized Price
10/1/2020,Line Pipe,Line Pipe Price Index,Permian, 66.67 , 119.88 , 151.37 ,Normalized Price
11/1/2020,Line Pipe,Line Pipe Price Index,Permian, 68.38 , 120.28 , 149.88 ,Normalized Price
12/1/2020,Line Pipe,Line Pipe Price Index,Permian, 67.81 , 120.93 , 154.09 ,Normalized Price
1/1/2021,Line Pipe,Line Pipe Price Index,Permian, 68.17 , 123.00 , 159.73 ,Normalized Price
2/1/2021,Line Pipe,Line Pipe Price Index,Permian, 70.75 , 122.47 , 157.84 ,Normalized Price
3/1/2021,Line Pipe,Line Pipe Price Index,Permian, 69.98 , 118.87 , 156.26 ,Normalized Price
4/1/2021,Line Pipe,Line Pipe Price Index,Permian, 69.47 , 120.04 , 158.31 ,Normalized Price
5/1/2021,Line Pipe,Line Pipe Price Index,Permian, 72.88 , 124.49 , 162.39 ,Normalized Price
6/1/2021,Line Pipe,Line Pipe Price Index,Permian, 73.98 , 126.08 , 164.30 ,Normalized Price
7/1/2021,Line Pipe,Line Pipe Price Index,Permian, 75.21 , 127.88 , 169.20 ,Normalized Price
8/1/2021,Line Pipe,Line Pipe Price Index,Permian, 80.72 , 130.63 , 169.31 ,Normalized Price
9/1/2021,Line Pipe,Line Pipe Price Index,Permian, 81.46 , 129.62 , 166.71 ,Normalized Price
10/1/2021,Line Pipe,Line Pipe Price Index,Permian, 83.25 , 130.57 , 167.04 ,Normalized Price
11/1/2021,Line Pipe,Line Pipe Price Index,Permian, 86.53 , 133.96 , 170.70 ,Normalized Price
12/1/2021,Line Pipe,Line Pipe Price Index,Permian, 89.71 , 138.25 , 175.42 ,Normalized Price
1/1/2022,Line Pipe,Line Pipe Price Index,Permian, 90.10 , 138.68 , 174.17 ,Normalized Price
2/1/2022,Line Pipe,Line Pipe Price Index,Permian, 90.17 , 138.14 , 172.61 ,Normalized Price
3/1/2022,Line Pipe,Line Pipe Price Index,Permian, 91.60 , 139.98 , 173.80 ,Normalized Price
4/1/2022,Line Pipe,Line Pipe Price Index,Permian, 92.96 , 141.80 , 175.15 ,Normalized Price
1/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 55.03 , 100.00 , 158.58 ,Normalized Price
2/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 54.36 , 100.89 , 153.77 ,Normalized Price
3/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 54.68 , 99.04 , 155.79 ,Normalized Price
4/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.39 , 106.16 , 160.33 ,Normalized Price
5/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 57.46 , 106.76 , 163.30 ,Normalized Price
6/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.70 , 102.26 , 163.60 ,Normalized Price
7/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.65 , 102.07 , 165.37 ,Normalized Price
8/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.10 , 104.21 , 164.71 ,Normalized Price
9/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 55.68 , 104.05 , 161.40 ,Normalized Price
10/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.70 , 103.92 , 159.29 ,Normalized Price
11/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 57.47 , 103.83 , 160.15 ,Normalized Price
12/1/2018,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.71 , 97.92 , 155.02 ,Normalized Price
1/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.73 , 98.59 , 157.32 ,Normalized Price
2/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 58.90 , 108.04 , 160.37 ,Normalized Price
3/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 60.37 , 103.44 , 160.96 ,Normalized Price
4/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 59.85 , 98.07 , 159.33 ,Normalized Price
5/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 59.53 , 106.54 , 160.18 ,Normalized Price
6/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 58.33 , 98.62 , 166.80 ,Normalized Price
7/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 57.43 , 99.85 , 173.33 ,Normalized Price
8/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.76 , 89.98 , 172.16 ,Normalized Price
9/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.25 , 95.96 , 174.97 ,Normalized Price
10/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 55.87 , 102.15 , 171.91 ,Normalized Price
11/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.03 , 102.50 , 169.61 ,Normalized Price
12/1/2019,Line Pipe,Line Pipe Size 1 Price Index,Permian, 55.71 , 100.39 , 165.60 ,Normalized Price
1/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 55.46 , 91.05 , 156.96 ,Normalized Price
2/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 55.28 , 87.00 , 154.04 ,Normalized Price
3/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 55.14 , 83.96 , 153.40 ,Normalized Price
4/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 56.45 , 88.12 , 156.69 ,Normalized Price
5/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 57.13 , 84.06 , 154.72 ,Normalized Price
6/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 57.93 , 78.14 , 145.48 ,Normalized Price
7/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 57.65 , 77.32 , 151.34 ,Normalized Price
8/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 58.25 , 76.70 , 149.16 ,Normalized Price
9/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 58.78 , 86.96 , 152.55 ,Normalized Price
10/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 59.17 , 80.31 , 144.00 ,Normalized Price
11/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 59.47 , 76.65 , 139.73 ,Normalized Price
12/1/2020,Line Pipe,Line Pipe Size 1 Price Index,Permian, 59.69 , 75.39 , 135.94 ,Normalized Price
1/1/2021,Line Pipe,Line Pipe Size 1 Price Index,Permian, 58.75 , 71.63 , 131.54 ,Normalized Price
2/1/2021,Line Pipe,Line Pipe Size 1 Price Index,Permian, 59.15 , 72.44 , 132.75 ,Normalized Price
3/1/2021,Line Pipe,Line Pipe Size 1 Price Index,Permian, 60.04 , 72.23 , 130.92 ,Normalized Price
4/1/2021,Line Pipe,Line Pipe Size 1 Price Index,Permian, 60.56 , 72.44 , 134.88 ,Normalized Price
5/1/2021,Line Pipe,Line Pipe Size 1 Price Index,Permian, 61.55 , 74.60 , 137.85 ,Normalized Price
